CustomerID,nombre,fecha,gasto_Acum
7,"Brooks, Lam and Hayes",2022-12-13,11356.22
7,"Brooks, Lam and Hayes",2023-01-22,12631.82
7,"Brooks, Lam and Hayes",2023-01-22,12631.82
7,"Brooks, Lam and Hayes",2023-01-30,13512.55
7,"Brooks, Lam and Hayes",2023-01-30,13512.55
7,"Brooks, Lam and Hayes",2023-01-30,13512.55
7,"Brooks, Lam and Hayes",2023-07-10,15229.62
7,"Brooks, Lam and Hayes",2023-07-10,15229.62
7,"Brooks, Lam and Hayes",2023-07-10,15229.62
7,"Brooks, Lam and Hayes",2023-07-10,15229.62
7,"Brooks, Lam and Hayes",2023-08-06,15395.38
7,"Brooks, Lam and Hayes",2023-08-11,16386.28
7,"Brooks, Lam and Hayes",2023-09-28,18587.40
7,"Brooks, Lam and Hayes",2023-09-28,18587.40
7,"Brooks, Lam and Hayes",2023-10-29,19135.86
7,"Brooks, Lam and Hayes",2023-11-04,22028.88
7,"Brooks, Lam and Hayes",2023-11-04,22028.88
7,"Brooks, Lam and Hayes",2023-11-04,22028.88
7,"Brooks, Lam and Hayes",2023-11-04,22028.88
7,"Brooks, Lam and Hayes",2023-11-04,22028.88
7,"Brooks, Lam and Hayes",2024-02-06,23856.64
7,"Brooks, Lam and Hayes",2024-02-06,23856.64
7,"Brooks, Lam and Hayes",2024-02-06,23856.64
7,"Brooks, Lam and Hayes",2024-02-06,23856.64
7,"Brooks, Lam and Hayes",2024-02-06,23856.64
8,"Spencer, Chapman and Smith",2022-02-10,1504.61
8,"Spencer, Chapman and Smith",2022-02-10,1504.61
8,"Spencer, Chapman and Smith",2022-02-10,1504.61
8,"Spencer, Chapman and Smith",2022-02-10,1504.61
8,"Spencer, Chapman and Smith",2022-03-08,3849.49
8,"Spencer, Chapman and Smith",2022-03-08,3849.49
8,"Spencer, Chapman and Smith",2022-04-06,4785.97
8,"Spencer, Chapman and Smith",2022-04-06,4785.97
8,"Spencer, Chapman and Smith",2022-04-06,4785.97
8,"Spencer, Chapman and Smith",2022-04-06,4785.97
8,"Spencer, Chapman and Smith",2022-08-16,4805.73
8,"Spencer, Chapman and Smith",2022-08-19,5480.42
8,"Spencer, Chapman and Smith",2022-08-19,5480.42
8,"Spencer, Chapman and Smith",2022-08-19,5480.42
8,"Spencer, Chapman and Smith",2022-09-14,7434.34
8,"Spencer, Chapman and Smith",2022-09-14,7434.34
8,"Spencer, Chapman and Smith",2022-09-14,7434.34
8,"Spencer, Chapman and Smith",2022-10-19,8535.14
8,"Spencer, Chapman and Smith",2022-10-19,8535.14
8,"Spencer, Chapman and Smith",2023-01-19,8630.58
8,"Spencer, Chapman and Smith",2023-06-11,11193.32
8,"Spencer, Chapman and Smith",2023-06-11,11193.32
8,"Spencer, Chapman and Smith",2023-06-11,11193.32
8,"Spencer, Chapman and Smith",2023-06-11,11193.32
8,"Spencer, Chapman and Smith",2023-07-15,11226.96
8,"Spencer, Chapman and Smith",2023-11-02,14105.72
8,"Spencer, Chapman and Smith",2023-11-02,14105.72
8,"Spencer, Chapman and Smith",2023-11-15,14190.17
8,"Spencer, Chapman and Smith",2024-02-03,14518.41
9,Jones-Young,2022-03-10,855.81
9,Jones-Young,2022-03-10,855.81
9,Jones-Young,2022-03-10,855.81
9,Jones-Young,2022-04-08,2866.35
9,Jones-Young,2022-04-08,2866.35
9,Jones-Young,2022-04-08,2866.35
9,Jones-Young,2022-04-17,3664.27
9,Jones-Young,2022-05-28,5627.59
9,Jones-Young,2022-05-28,5627.59
9,Jones-Young,2022-05-28,5627.59
9,Jones-Young,2022-07-03,6040.99
9,Jones-Young,2022-07-03,6040.99
9,Jones-Young,2022-07-09,6212.62
9,Jones-Young,2022-08-15,7142.30
9,Jones-Young,2022-08-15,7142.30
9,Jones-Young,2022-08-15,7142.30
9,Jones-Young,2022-09-05,7738.70
9,Jones-Young,2022-09-05,7738.70
9,Jones-Young,2022-10-01,9839.20
9,Jones-Young,2022-10-01,9839.20
9,Jones-Young,2022-10-01,9839.20
9,Jones-Young,2022-11-01,10637.12
9,Jones-Young,2023-01-17,12413.58
9,Jones-Young,2023-01-17,12413.58
9,Jones-Young,2023-05-30,13197.98
9,Jones-Young,2023-05-30,13197.98
9,Jones-Young,2023-06-23,14231.41
9,Jones-Young,2023-06-23,14231.41
9,Jones-Young,2023-08-08,15669.19
9,Jones-Young,2023-08-08,15669.19
9,Jones-Young,2023-08-08,15669.19
9,Jones-Young,2023-12-28,16440.89
9,Jones-Young,2024-01-06,17903.03
9,Jones-Young,2024-01-06,17903.03
9,Jones-Young,2024-01-12,20343.46
9,Jones-Young,2024-01-12,20343.46
9,Jones-Young,2024-01-12,20343.46
9,Jones-Young,2024-01-17,20937.50
9,Jones-Young,2024-01-17,20937.50
9,Jones-Young,2024-02-14,21688.87
9,Jones-Young,2024-02-14,21688.87
10,"Johnston, Sanchez and Kennedy",2022-02-16,2049.22
10,"Johnston, Sanchez and Kennedy",2022-02-16,2049.22
10,"Johnston, Sanchez and Kennedy",2022-02-16,2049.22
10,"Johnston, Sanchez and Kennedy",2022-02-23,2315.65
10,"Johnston, Sanchez and Kennedy",2022-03-06,3687.07
10,"Johnston, Sanchez and Kennedy",2022-03-07,4083.06
10,"Johnston, Sanchez and Kennedy",2022-04-04,4380.41
10,"Johnston, Sanchez and Kennedy",2022-04-04,4380.41
10,"Johnston, Sanchez and Kennedy",2022-05-02,4500.35
10,"Johnston, Sanchez and Kennedy",2022-07-04,6313.49
10,"Johnston, Sanchez and Kennedy",2022-07-04,6313.49
10,"Johnston, Sanchez and Kennedy",2022-07-04,6313.49
10,"Johnston, Sanchez and Kennedy",2022-09-09,8145.45
10,"Johnston, Sanchez and Kennedy",2022-09-09,8145.45
10,"Johnston, Sanchez and Kennedy",2022-11-20,10553.53
10,"Johnston, Sanchez and Kennedy",2022-11-20,10553.53
10,"Johnston, Sanchez and Kennedy",2022-11-20,10553.53
10,"Johnston, Sanchez and Kennedy",2023-02-27,10888.49
10,"Johnston, Sanchez and Kennedy",2023-03-31,13117.84
10,"Johnston, Sanchez and Kennedy",2023-03-31,13117.84
10,"Johnston, Sanchez and Kennedy",2023-03-31,13117.84
10,"Johnston, Sanchez and Kennedy",2023-03-31,13117.84
10,"Johnston, Sanchez and Kennedy",2023-03-31,13117.84
10,"Johnston, Sanchez and Kennedy",2023-06-04,16369.88
10,"Johnston, Sanchez and Kennedy",2023-06-04,16369.88
10,"Johnston, Sanchez and Kennedy",2023-06-04,16369.88
10,"Johnston, Sanchez and Kennedy",2023-06-04,16369.88
10,"Johnston, Sanchez and Kennedy",2023-06-04,16369.88
10,"Johnston, Sanchez and Kennedy",2023-06-04,16369.88
10,"Johnston, Sanchez and Kennedy",2023-08-14,17458.38
10,"Johnston, Sanchez and Kennedy",2023-08-14,17458.38
10,"Johnston, Sanchez and Kennedy",2023-10-05,18432.88
10,"Johnston, Sanchez and Kennedy",2023-12-03,20562.46
10,"Johnston, Sanchez and Kennedy",2023-12-03,20562.46
10,"Johnston, Sanchez and Kennedy",2023-12-03,20562.46
10,"Johnston, Sanchez and Kennedy",2023-12-03,20562.46
11,Gomez-Jenkins,2022-02-11,1453.29
11,Gomez-Jenkins,2022-02-11,1453.29
11,Gomez-Jenkins,2022-04-03,2805.55
11,Gomez-Jenkins,2022-04-03,2805.55
11,Gomez-Jenkins,2022-04-03,2805.55
11,Gomez-Jenkins,2022-04-03,2805.55
11,Gomez-Jenkins,2022-05-16,4388.89
11,Gomez-Jenkins,2022-05-16,4388.89
11,Gomez-Jenkins,2022-05-16,4388.89
11,Gomez-Jenkins,2022-07-16,4939.56
11,Gomez-Jenkins,2022-07-16,4939.56
11,Gomez-Jenkins,2022-08-11,5954.39
11,Gomez-Jenkins,2022-08-11,5954.39
11,Gomez-Jenkins,2022-08-11,5954.39
11,Gomez-Jenkins,2022-08-14,7811.35
11,Gomez-Jenkins,2022-08-14,7811.35
11,Gomez-Jenkins,2022-08-14,7811.35
11,Gomez-Jenkins,2022-08-14,7811.35
11,Gomez-Jenkins,2022-09-07,8795.85
11,Gomez-Jenkins,2022-09-07,8795.85
11,Gomez-Jenkins,2022-09-07,8795.85
11,Gomez-Jenkins,2022-12-19,12893.32
11,Gomez-Jenkins,2022-12-19,12893.32
11,Gomez-Jenkins,2022-12-19,12893.32
11,Gomez-Jenkins,2022-12-19,12893.32
11,Gomez-Jenkins,2022-12-26,13505.20
11,Gomez-Jenkins,2023-03-28,14577.68
11,Gomez-Jenkins,2023-05-20,16929.41
11,Gomez-Jenkins,2023-05-20,16929.41
11,Gomez-Jenkins,2023-05-20,16929.41
11,Gomez-Jenkins,2023-05-20,16929.41
11,Gomez-Jenkins,2023-05-29,20226.51
11,Gomez-Jenkins,2023-05-29,20226.51
11,Gomez-Jenkins,2023-05-29,20226.51
11,Gomez-Jenkins,2023-05-29,20226.51
11,Gomez-Jenkins,2023-07-25,22325.44
11,Gomez-Jenkins,2023-07-25,22325.44
11,Gomez-Jenkins,2023-07-25,22325.44
11,Gomez-Jenkins,2023-07-25,22325.44
11,Gomez-Jenkins,2023-10-23,23124.38
11,Gomez-Jenkins,2023-10-23,23124.38
11,Gomez-Jenkins,2024-01-28,24130.52
11,Gomez-Jenkins,2024-01-28,24130.52
11,Gomez-Jenkins,2024-02-14,26652.79
11,Gomez-Jenkins,2024-02-14,26652.79
11,Gomez-Jenkins,2024-02-14,26652.79
11,Gomez-Jenkins,2024-02-14,26652.79
12,Chandler-Mcbride,2022-03-06,1181.41
12,Chandler-Mcbride,2022-03-06,1181.41
12,Chandler-Mcbride,2022-06-08,2854.93
12,Chandler-Mcbride,2022-06-08,2854.93
12,Chandler-Mcbride,2022-06-08,2854.93
12,Chandler-Mcbride,2022-06-21,5265.32
12,Chandler-Mcbride,2022-06-21,5265.32
12,Chandler-Mcbride,2022-06-21,5265.32
12,Chandler-Mcbride,2022-06-21,5265.32
12,Chandler-Mcbride,2022-06-23,6317.72
12,Chandler-Mcbride,2022-06-23,6317.72
12,Chandler-Mcbride,2022-09-06,7665.76
12,Chandler-Mcbride,2022-09-06,7665.76
12,Chandler-Mcbride,2022-09-06,7665.76
12,Chandler-Mcbride,2022-09-16,8336.00
12,Chandler-Mcbride,2022-09-16,8336.00
12,Chandler-Mcbride,2022-09-16,8336.00
12,Chandler-Mcbride,2022-12-20,8789.46
12,Chandler-Mcbride,2022-12-20,8789.46
12,Chandler-Mcbride,2022-12-20,8789.46
12,Chandler-Mcbride,2023-01-22,9232.96
12,Chandler-Mcbride,2023-01-22,9232.96
12,Chandler-Mcbride,2023-04-15,9695.98
12,Chandler-Mcbride,2023-06-08,10827.14
12,Chandler-Mcbride,2023-06-08,10827.14
12,Chandler-Mcbride,2023-06-08,10827.14
12,Chandler-Mcbride,2023-06-27,11752.78
12,Chandler-Mcbride,2023-06-27,11752.78
12,Chandler-Mcbride,2023-08-10,12355.68
12,Chandler-Mcbride,2023-08-10,12355.68
12,Chandler-Mcbride,2023-10-04,13274.34
12,Chandler-Mcbride,2023-10-04,13274.34
12,Chandler-Mcbride,2023-10-20,14144.30
12,Chandler-Mcbride,2023-10-20,14144.30
12,Chandler-Mcbride,2024-02-01,14497.00
13,"Henderson LLC",2022-02-28,948.00
13,"Henderson LLC",2022-10-27,1954.40
13,"Henderson LLC",2022-10-27,1954.40
13,"Henderson LLC",2022-12-02,3116.13
13,"Henderson LLC",2022-12-02,3116.13
13,"Henderson LLC",2022-12-09,4631.64
13,"Henderson LLC",2022-12-09,4631.64
13,"Henderson LLC",2022-12-21,7241.27
13,"Henderson LLC",2022-12-21,7241.27
13,"Henderson LLC",2022-12-25,7439.91
13,"Henderson LLC",2023-01-11,7692.69
13,"Henderson LLC",2023-05-02,7716.55
13,"Henderson LLC",2023-07-29,7982.98
13,"Henderson LLC",2023-08-28,8659.92
13,"Henderson LLC",2023-08-28,8659.92
13,"Henderson LLC",2024-01-26,10300.73
13,"Henderson LLC",2024-01-26,10300.73
14,"Garcia, Pearson and Fernandez",2022-02-20,1993.91
14,"Garcia, Pearson and Fernandez",2022-02-20,1993.91
14,"Garcia, Pearson and Fernandez",2022-02-20,1993.91
14,"Garcia, Pearson and Fernandez",2022-02-20,1993.91
14,"Garcia, Pearson and Fernandez",2022-07-02,3586.81
14,"Garcia, Pearson and Fernandez",2022-07-02,3586.81
14,"Garcia, Pearson and Fernandez",2022-07-02,3586.81
14,"Garcia, Pearson and Fernandez",2022-07-02,3586.81
14,"Garcia, Pearson and Fernandez",2022-07-05,5259.95
14,"Garcia, Pearson and Fernandez",2022-07-05,5259.95
14,"Garcia, Pearson and Fernandez",2022-07-05,5259.95
14,"Garcia, Pearson and Fernandez",2022-07-09,5745.92
14,"Garcia, Pearson and Fernandez",2022-07-09,5745.92
14,"Garcia, Pearson and Fernandez",2022-07-09,5745.92
14,"Garcia, Pearson and Fernandez",2022-08-13,7033.71
14,"Garcia, Pearson and Fernandez",2022-08-13,7033.71
14,"Garcia, Pearson and Fernandez",2022-10-01,7183.29
14,"Garcia, Pearson and Fernandez",2022-11-17,10129.81
14,"Garcia, Pearson and Fernandez",2022-11-17,10129.81
14,"Garcia, Pearson and Fernandez",2022-11-17,10129.81
14,"Garcia, Pearson and Fernandez",2023-01-02,11054.31
14,"Garcia, Pearson and Fernandez",2023-01-02,11054.31
14,"Garcia, Pearson and Fernandez",2023-01-02,11054.31
14,"Garcia, Pearson and Fernandez",2023-01-20,11121.59
14,"Garcia, Pearson and Fernandez",2023-02-10,13243.83
14,"Garcia, Pearson and Fernandez",2023-02-10,13243.83
14,"Garcia, Pearson and Fernandez",2023-09-12,14107.53
14,"Garcia, Pearson and Fernandez",2023-09-12,14107.53
14,"Garcia, Pearson and Fernandez",2024-02-14,14461.96
14,"Garcia, Pearson and Fernandez",2024-02-14,14461.96
15,Tucker-Lewis,2022-01-11,897.40
15,Tucker-Lewis,2022-03-12,1458.37
15,Tucker-Lewis,2022-03-22,1678.69
15,Tucker-Lewis,2022-04-29,4706.77
15,Tucker-Lewis,2022-04-29,4706.77
15,Tucker-Lewis,2022-04-29,4706.77
15,Tucker-Lewis,2022-04-29,4706.77
15,Tucker-Lewis,2022-06-26,6016.05
15,Tucker-Lewis,2022-06-26,6016.05
15,Tucker-Lewis,2022-06-26,6016.05
15,Tucker-Lewis,2022-07-16,7926.21
15,Tucker-Lewis,2022-07-16,7926.21
15,Tucker-Lewis,2022-07-16,7926.21
15,Tucker-Lewis,2023-01-09,9451.05
15,Tucker-Lewis,2023-01-09,9451.05
15,Tucker-Lewis,2023-01-28,10864.61
15,Tucker-Lewis,2023-01-28,10864.61
15,Tucker-Lewis,2023-03-21,11607.29
15,Tucker-Lewis,2023-08-10,13841.26
15,Tucker-Lewis,2023-08-10,13841.26
15,Tucker-Lewis,2023-10-08,14661.20
15,Tucker-Lewis,2023-10-08,14661.20
15,Tucker-Lewis,2023-10-08,14661.20
15,Tucker-Lewis,2023-12-24,17940.29
15,Tucker-Lewis,2023-12-24,17940.29
15,Tucker-Lewis,2023-12-24,17940.29
15,Tucker-Lewis,2024-01-23,18590.92
15,Tucker-Lewis,2024-01-23,18590.92
15,Tucker-Lewis,2024-02-25,20449.42
15,Tucker-Lewis,2024-02-25,20449.42
16,"Galloway LLC",2022-01-15,4145.42
16,"Galloway LLC",2022-01-15,4145.42
16,"Galloway LLC",2022-01-15,4145.42
16,"Galloway LLC",2022-01-15,4145.42
16,"Galloway LLC",2022-04-21,4845.18
16,"Galloway LLC",2022-04-21,4845.18
16,"Galloway LLC",2022-08-01,5198.56
16,"Galloway LLC",2022-08-01,5198.56
